FEATURE,VOCAB_SIZE,MAX_LEVEL,FEATURE_STEP_SIZE,STEP_SIZE,COLOUR_SPACE,USE_PHOW,CLASSIFIER,k/LAMBDA,accuracy
spatial pyramid, 1000, 3, 5, 100, RGB, 0, nearest neighbor, 3, 0.522000 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, nearest neighbor, 4, 0.532000 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, nearest neighbor, 5, 0.528000 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, nearest neighbor, 6, 0.533333 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, nearest neighbor, 7, 0.536000 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, nearest neighbor, 8, 0.535333 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, nearest neighbor, 9, 0.528000 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, nearest neighbor, 10, 0.534000 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, nearest neighbor, 11, 0.531333 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, nearest neighbor, 12, 0.534000 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, nearest neighbor, 13, 0.530000 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, nearest neighbor, 14, 0.528667 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, nearest neighbor, 15, 0.526667 
----------------------------------------------------------------------------------------------------------------------------------------

